ts_code,trade_date,close,pre_close,vol,amount
002761.SZ,20260213,8.41,8.51,82537.96,69885.638
002761.SZ,20260212,8.51,8.6,98699.0,84133.803
002761.SZ,20260211,8.6,8.64,60673.0,52306.909
002761.SZ,20260210,8.64,8.64,81467.0,70270.12
002761.SZ,20260209,8.64,8.53,98907.77,85407.43
002761.SZ,20260206,8.53,8.6,94451.21,81024.158
002761.SZ,20260205,8.6,8.7,102177.0,88370.569
002761.SZ,20260204,8.7,8.49,196377.03,170540.87
002761.SZ,20260203,8.49,8.36,85501.9,72429.123
002761.SZ,20260202,8.36,8.63,141743.0,120425.851
002761.SZ,20260130,8.63,8.7,116624.0,100660.086
002761.SZ,20260129,8.7,8.58,160677.76,139471.703
002761.SZ,20260128,8.58,8.57,142275.68,121876.225
002761.SZ,20260127,8.57,8.82,210227.23,180048.951
002761.SZ,20260126,8.82,8.85,133459.89,117260.87
002761.SZ,20260123,8.85,8.82,120686.7,106601.202
002761.SZ,20260122,8.82,8.73,154786.67,136131.405
002761.SZ,20260121,8.73,8.79,121820.0,106310.75
002761.SZ,20260120,8.79,8.68,170800.82,149937.982
002761.SZ,20260119,8.68,8.67,90311.0,78218.225
002761.SZ,20260116,8.67,8.7,134612.0,117327.664
002761.SZ,20260115,8.7,8.68,86803.0,75493.573
002761.SZ,20260114,8.68,8.77,169218.0,147840.608
002761.SZ,20260113,8.77,8.8,142898.0,125481.276
002761.SZ,20260112,8.8,8.76,152399.79,133543.875
002761.SZ,20260109,8.76,8.86,153202.97,134432.913
002761.SZ,20260108,8.86,8.62,215864.11,190195.236
002761.SZ,20260107,8.62,8.73,101946.0,88164.541
002761.SZ,20260106,8.73,8.68,97000.05,84446.494
002761.SZ,20260105,8.68,8.57,92257.68,79571.054
002761.SZ,20251231,8.57,8.5,61282.89,52382.031
002761.SZ,20251230,8.5,8.58,69279.35,59096.995
002761.SZ,20251229,8.58,8.61,49906.86,42931.134
002761.SZ,20251226,8.61,8.61,59904.0,51555.332
002761.SZ,20251225,8.61,8.62,62207.26,53646.322
002761.SZ,20251224,8.62,8.49,78279.69,67305.483
002761.SZ,20251223,8.49,8.52,47774.97,40598.553
002761.SZ,20251222,8.52,8.57,56699.0,48462.138
002761.SZ,20251219,8.57,8.41,69079.62,58905.785
002761.SZ,20251218,8.41,8.41,55474.38,46717.893
002761.SZ,20251217,8.41,8.37,78639.19,65554.362
002761.SZ,20251216,8.37,8.47,74964.39,62949.789
002761.SZ,20251215,8.47,8.54,61933.0,52678.995
002761.SZ,20251212,8.54,8.52,67071.0,57364.052
002761.SZ,20251211,8.52,8.7,86720.99,74449.147
002761.SZ,20251210,8.7,8.62,79104.23,68504.941
002761.SZ,20251209,8.62,8.72,65014.0,56217.037
002761.SZ,20251208,8.72,8.75,76555.25,66985.137
002761.SZ,20251205,8.75,8.68,68207.0,59210.851
002761.SZ,20251204,8.68,8.7,88827.0,76694.831
002761.SZ,20251203,8.7,8.88,129889.48,113666.246
002761.SZ,20251202,8.88,8.93,91875.0,81321.914
002761.SZ,20251201,8.93,8.91,102567.89,91640.244
002761.SZ,20251128,8.91,8.95,153413.12,135971.746
002761.SZ,20251127,8.95,9.14,175443.04,157570.001
002761.SZ,20251126,9.14,9.14,169752.6,156167.709
002761.SZ,20251125,9.14,9.24,186438.28,170916.083
002761.SZ,20251124,9.24,9.1,138973.0,127879.757
002761.SZ,20251121,9.1,9.51,234034.21,216522.563
002761.SZ,20251120,9.51,9.39,235108.46,223866.787
002761.SZ,20251119,9.39,9.46,137468.45,129527.579
002761.SZ,20251118,9.46,9.65,207353.94,196897.15
002761.SZ,20251117,9.65,9.58,170112.59,163942.27
002761.SZ,20251114,9.58,9.53,216085.0,207786.329
002761.SZ,20251113,9.53,9.46,119396.0,113818.082
002761.SZ,20251112,9.46,9.55,106259.84,100690.887
002761.SZ,20251111,9.55,9.51,126249.18,120379.027
002761.SZ,20251110,9.51,9.37,173880.83,164883.007
002761.SZ,20251107,9.37,9.39,85280.18,80139.578
002761.SZ,20251106,9.39,9.45,131111.82,123235.871
002761.SZ,20251105,9.45,9.43,131176.32,123984.13
002761.SZ,20251104,9.43,9.4,120576.51,113659.405
