ts_code,trade_date,close,pre_close,vol,amount
601200.SH,20260213,8.28,8.39,94440.81,78603.057
601200.SH,20260212,8.39,8.46,91213.03,76726.748
601200.SH,20260211,8.46,8.42,84323.37,71385.416
601200.SH,20260210,8.42,8.45,81293.46,68513.18
601200.SH,20260209,8.45,8.46,105511.71,89420.707
601200.SH,20260206,8.46,8.54,110801.59,94674.534
601200.SH,20260205,8.54,8.6,81419.07,69530.217
601200.SH,20260204,8.6,8.45,116902.5,99869.206
601200.SH,20260203,8.45,8.39,89036.2,75135.087
601200.SH,20260202,8.39,8.58,129758.6,110015.148
601200.SH,20260130,8.58,8.59,114971.75,98244.225
601200.SH,20260129,8.59,8.6,112385.32,96395.504
601200.SH,20260128,8.6,8.5,181658.99,155563.811
601200.SH,20260127,8.5,8.53,128689.58,108904.126
601200.SH,20260126,8.53,8.52,141457.08,120647.646
601200.SH,20260123,8.52,8.48,125154.85,106738.391
601200.SH,20260122,8.48,8.44,113255.34,95847.642
601200.SH,20260121,8.44,8.58,194441.89,164770.417
601200.SH,20260120,8.58,8.25,357838.83,305096.36
601200.SH,20260119,8.25,8.16,93493.99,76743.283
601200.SH,20260116,8.16,8.18,75164.76,61480.819
601200.SH,20260115,8.18,8.19,67621.48,55230.3
601200.SH,20260114,8.19,8.26,163499.8,134685.659
601200.SH,20260113,8.26,8.21,173661.47,142825.954
601200.SH,20260112,8.21,8.16,120026.29,97968.262
601200.SH,20260109,8.16,8.12,91446.27,74490.33
601200.SH,20260108,8.12,8.1,73038.95,59371.212
601200.SH,20260107,8.1,8.13,76714.34,62281.245
601200.SH,20260106,8.13,8.1,87335.43,70934.537
601200.SH,20260105,8.1,8.05,92781.71,75134.735
601200.SH,20251231,8.05,8.02,58262.54,46878.522
601200.SH,20251230,8.02,8.06,50294.69,40374.269
601200.SH,20251229,8.06,8.06,52164.5,42067.024
601200.SH,20251226,8.06,8.07,56037.7,45220.577
601200.SH,20251225,8.07,8.08,54821.83,44283.718
601200.SH,20251224,8.08,8.02,70453.57,56839.231
601200.SH,20251223,8.02,8.03,36466.06,29280.147
601200.SH,20251222,8.03,8.02,51763.07,41678.903
601200.SH,20251219,8.02,7.96,53300.18,42713.186
601200.SH,20251218,7.96,7.93,48154.19,38298.834
601200.SH,20251217,7.93,7.88,61973.41,48757.55
601200.SH,20251216,7.88,7.95,76696.59,60592.65
601200.SH,20251215,7.95,8.03,85013.89,67788.416
601200.SH,20251212,8.03,8.08,94138.59,75756.127
601200.SH,20251211,8.08,8.07,81787.48,66105.1
601200.SH,20251210,8.07,8.05,64377.06,51803.197
601200.SH,20251209,8.05,8.09,72582.82,58416.785
601200.SH,20251208,8.09,8.14,98425.81,79713.741
601200.SH,20251205,8.14,8.1,77214.14,62538.57
601200.SH,20251204,8.1,8.1,56949.88,46027.257
601200.SH,20251203,8.1,8.07,65876.77,53227.657
601200.SH,20251202,8.07,8.07,59666.75,48050.968
601200.SH,20251201,8.07,8.07,67721.27,54745.597
601200.SH,20251128,8.07,8.07,47211.7,38069.815
601200.SH,20251127,8.07,8.02,77856.22,62735.66
601200.SH,20251126,8.02,8.09,167527.66,134961.879
601200.SH,20251125,8.09,8.14,141192.97,114960.118
601200.SH,20251124,8.14,8.15,101844.68,83076.621
601200.SH,20251121,8.15,8.41,116460.0,95894.161
601200.SH,20251120,8.41,8.4,75457.57,63683.977
601200.SH,20251119,8.4,8.46,70678.72,59505.955
601200.SH,20251118,8.46,8.57,91232.18,77286.802
601200.SH,20251117,8.57,8.52,99180.59,84544.782
601200.SH,20251114,8.52,8.56,74881.45,64124.192
601200.SH,20251113,8.56,8.57,91842.0,78595.385
601200.SH,20251112,8.57,8.7,163583.45,141163.2
601200.SH,20251111,8.7,8.59,174224.27,150615.818
601200.SH,20251110,8.59,8.52,128955.26,109911.501
601200.SH,20251107,8.52,8.43,126807.89,107804.634
601200.SH,20251106,8.43,8.44,108711.86,91852.819
601200.SH,20251105,8.44,8.34,123368.84,103738.354
601200.SH,20251104,8.34,8.32,104738.51,87591.419
601200.SH,20251103,8.32,8.3,92123.09,76507.544
601200.SH,20251031,8.3,8.24,102303.19,84463.464
601200.SH,20251030,8.24,8.31,106666.48,88074.976
601200.SH,20251029,8.31,8.29,89200.59,73749.605
601200.SH,20251028,8.29,8.34,78238.93,65166.489
601200.SH,20251027,8.34,8.29,130570.65,108777.47
601200.SH,20251024,8.29,8.38,106856.81,88723.972
601200.SH,20251023,8.38,8.24,144791.28,120522.011
601200.SH,20251022,8.24,8.28,80122.84,66234.163
601200.SH,20251021,8.28,8.13,120960.41,99904.613
601200.SH,20251020,8.13,8.1,63912.23,51950.981
601200.SH,20251017,8.1,8.2,84218.08,68636.708
601200.SH,20251016,8.2,8.24,60797.81,49837.774
601200.SH,20251015,8.24,8.19,75563.62,62147.596
601200.SH,20251014,8.19,8.15,94104.72,77099.55
601200.SH,20251013,8.15,8.23,109002.12,88385.069
601200.SH,20251010,8.23,8.07,163413.92,133752.497
601200.SH,20251009,8.07,7.97,95613.2,76908.099
601200.SH,20250930,7.97,8.04,75581.65,60338.254
601200.SH,20250929,8.04,7.97,88887.27,71129.825
601200.SH,20250926,7.97,7.95,68281.22,54290.608
601200.SH,20250925,7.95,8.03,62741.3,49994.794
601200.SH,20250924,8.03,7.96,62310.96,49833.752
601200.SH,20250923,7.96,8.01,106139.15,84113.578
601200.SH,20250922,8.01,8.09,94597.63,75876.192
601200.SH,20250919,8.09,8.1,73886.62,59723.652
601200.SH,20250918,8.1,8.19,121390.83,98933.209
601200.SH,20250917,8.19,8.19,77224.83,63251.835
601200.SH,20250916,8.19,8.19,69920.57,57068.11
601200.SH,20250915,8.19,8.19,69159.78,56603.782
601200.SH,20250912,8.19,8.2,75033.14,61451.314
601200.SH,20250911,8.2,8.15,82379.41,67261.216
601200.SH,20250910,8.15,8.17,62747.9,51191.133
601200.SH,20250909,8.17,8.21,71856.49,58803.494
601200.SH,20250908,8.21,8.17,81421.22,66758.953
601200.SH,20250905,8.17,8.16,108688.49,88414.795
601200.SH,20250904,8.16,8.1,89008.06,72346.527
601200.SH,20250903,8.1,8.24,102606.65,83717.408
601200.SH,20250902,8.24,8.27,100469.42,82479.764
601200.SH,20250901,8.27,8.3,112972.18,93254.809
601200.SH,20250829,8.3,8.28,123211.02,102734.629
601200.SH,20250828,8.28,8.26,130956.68,108180.714
601200.SH,20250827,8.26,8.41,134284.05,112004.279
601200.SH,20250826,8.41,8.39,90144.65,75962.843
601200.SH,20250825,8.39,8.4,119685.85,100463.651
601200.SH,20250822,8.4,8.4,111759.21,93354.496
601200.SH,20250821,8.4,8.37,100244.24,84006.733
601200.SH,20250820,8.37,8.31,88590.6,73698.297
601200.SH,20250819,8.31,8.29,80823.61,67152.097
601200.SH,20250818,8.29,8.3,114672.79,95259.515
601200.SH,20250815,8.3,8.2,110034.73,91021.284
601200.SH,20250814,8.2,8.29,86698.11,71464.926
601200.SH,20250813,8.29,8.27,84410.7,69907.591
601200.SH,20250812,8.27,8.29,65227.29,54029.479
601200.SH,20250811,8.29,8.26,98101.87,81052.543
601200.SH,20250808,8.26,8.22,110433.22,91193.706
601200.SH,20250807,8.22,8.09,142212.77,116163.201
601200.SH,20250806,8.09,8.11,68526.75,55415.095
601200.SH,20250805,8.11,8.08,56078.12,45421.267
601200.SH,20250804,8.08,8.13,75760.95,61254.161
601200.SH,20250801,8.13,8.05,79356.28,64466.539
601200.SH,20250731,8.05,8.23,128549.13,104156.97
601200.SH,20250730,8.23,8.2,156915.82,129965.774
601200.SH,20250729,8.2,8.19,64544.67,52709.267
601200.SH,20250728,8.19,8.26,63318.12,51950.471
601200.SH,20250725,8.26,8.3,66499.31,55079.735
601200.SH,20250724,8.3,8.24,79462.48,65727.22
601200.SH,20250723,8.24,8.29,73914.42,61185.098
601200.SH,20250722,8.29,8.24,74286.37,61314.195
601200.SH,20250721,8.24,8.12,84019.76,69061.421
601200.SH,20250718,8.12,8.1,45230.84,36658.591
601200.SH,20250717,8.1,8.12,52703.63,42701.109
601200.SH,20250716,8.12,8.11,54425.38,44138.966
601200.SH,20250715,8.11,8.17,63834.18,51796.07
601200.SH,20250714,8.17,8.13,52669.97,43053.463
601200.SH,20250711,8.13,8.13,67738.7,55148.981
601200.SH,20250710,8.13,8.08,58902.32,47771.114
601200.SH,20250709,8.08,8.07,59003.73,47665.551
601200.SH,20250708,8.07,8.03,63623.37,51211.822
601200.SH,20250707,8.03,7.96,86132.54,69040.295
601200.SH,20250704,7.96,7.97,54284.49,43256.457
601200.SH,20250703,7.97,7.98,46356.79,36885.944
601200.SH,20250702,7.98,7.92,65314.58,51872.302
601200.SH,20250701,7.92,7.94,71196.85,56332.483
601200.SH,20250630,7.94,7.93,57232.68,45397.902
601200.SH,20250627,7.93,7.91,65162.52,51874.492
601200.SH,20250626,7.91,7.95,49340.89,39097.038
601200.SH,20250625,7.95,7.89,54244.77,42949.047
601200.SH,20250624,7.89,7.809999999999999,61783.14,48524.34
601200.SH,20250623,7.809999999999999,7.750000000000001,44617.73,34705.782
601200.SH,20250620,7.750000000000001,7.760000000000001,43808.63,34021.136
601200.SH,20250619,7.760000000000001,7.86,70654.71,54869.341
601200.SH,20250618,7.86,7.94,54174.54,42738.069
601200.SH,20250617,7.94,7.89,45660.44,36138.346
601200.SH,20250616,7.89,7.89,52227.48,41283.413
601200.SH,20250613,7.89,7.969832703723691,80026.04,63583.344
601200.SH,20250612,7.969832703723691,7.920453318942256,56914.46,45743.541
601200.SH,20250611,7.920453318942256,7.880949811117108,62561.02,50236.594
601200.SH,20250610,7.880949811117108,7.910577441985969,61867.86,49417.736
601200.SH,20250609,7.910577441985969,7.9007015650296815,56292.11,45041.958
601200.SH,20250606,7.9007015650296815,7.890825688073395,48433.36,38768.484
601200.SH,20250605,7.890825688073395,7.9402050728548295,52150.56,41809.158
601200.SH,20250604,7.9402050728548295,7.9007015650296815,46561.74,37343.98
601200.SH,20250603,7.9007015650296815,7.920453318942256,72840.47,58110.514
601200.SH,20250530,7.920453318942256,7.920453318942256,64638.33,51954.405
601200.SH,20250529,7.920453318942256,7.9500809498111185,99468.39,79927.327
601200.SH,20250528,7.9500809498111185,7.8216945493793855,120418.05,96963.913
601200.SH,20250527,7.8216945493793855,7.762439287641662,53729.58,42373.122
601200.SH,20250526,7.762439287641662,7.742687533729089,43519.66,34183.163
601200.SH,20250523,7.742687533729089,7.801942795466811,58613.66,46156.666
601200.SH,20250522,7.801942795466811,7.851322180248246,52446.95,41514.055
601200.SH,20250521,7.851322180248246,7.851322180248246,45915.06,36489.622
601200.SH,20250520,7.851322180248246,7.871073934160821,50679.16,40255.703
601200.SH,20250519,7.871073934160821,7.752563410685376,92823.99,73620.956
601200.SH,20250516,7.752563410685376,7.8216945493793855,78454.32,61816.097
601200.SH,20250515,7.8216945493793855,7.841446303291959,54687.62,43401.463
601200.SH,20250514,7.841446303291959,7.831570426335672,77979.31,61655.248
601200.SH,20250513,7.831570426335672,7.8216945493793855,59634.01,47275.61
601200.SH,20250512,7.8216945493793855,7.792066918510524,60115.54,47517.077
601200.SH,20250509,7.792066918510524,7.811818672423098,65451.13,51670.331
601200.SH,20250508,7.811818672423098,7.831570426335672,58476.15,46319.808
601200.SH,20250507,7.831570426335672,7.8216945493793855,77215.95,61188.846
601200.SH,20250506,7.8216945493793855,7.772315164597949,100934.11,79696.292
601200.SH,20250430,7.772315164597949,7.752563410685376,54592.78,43078.093
601200.SH,20250429,7.752563410685376,7.762439287641662,58738.43,46418.766
601200.SH,20250428,7.762439287641662,7.782191041554237,56005.59,43956.281
601200.SH,20250425,7.782191041554237,7.722935779816514,49624.57,39014.645
601200.SH,20250424,7.722935779816514,7.693308148947653,59897.92,46724.983
601200.SH,20250423,7.693308148947653,7.683432271991366,53434.57,41627.534
601200.SH,20250422,7.683432271991366,7.63405288720993,59585.31,46229.634
601200.SH,20250421,7.63405288720993,7.6143011332973565,47725.1,36896.056
601200.SH,20250418,7.6143011332973565,7.624177010253644,39734.18,30545.042
601200.SH,20250417,7.624177010253644,7.604425256341069,65239.49,50381.675
601200.SH,20250416,7.604425256341069,7.604425256341069,69675.49,53343.159
601200.SH,20250415,7.604425256341069,7.6143011332973565,51590.38,39630.426
601200.SH,20250414,7.6143011332973565,7.584673502428494,72766.67,56190.155
601200.SH,20250411,7.584673502428494,7.574797625472208,70931.97,54497.921
601200.SH,20250410,7.574797625472208,7.505666486778197,105937.14,81453.357
601200.SH,20250409,7.505666486778197,7.495790609821911,131579.79,98975.852
601200.SH,20250408,7.495790609821911,7.288397193739881,154134.05,116203.529
601200.SH,20250407,7.288397193739881,8.088343227199136,227700.97,172716.598
601200.SH,20250403,8.088343227199136,8.048839719373989,92267.75,75381.649
601200.SH,20250402,8.048839719373989,8.117970858067999,47816.4,39095.174
601200.SH,20250401,8.117970858067999,7.9402050728548295,98997.4,80934.431
