ts_code,trade_date,close,pre_close,vol,amount
002399.SZ,20260213,12.05,12.27,28801.16,35076.562
002399.SZ,20260212,12.27,12.4,30930.44,38068.317
002399.SZ,20260211,12.4,12.39,31855.86,39618.599
002399.SZ,20260210,12.39,12.31,29409.79,36449.396
002399.SZ,20260209,12.31,12.21,42601.42,52616.238
002399.SZ,20260206,12.21,12.17,43282.6,53271.478
002399.SZ,20260205,12.17,12.2,29746.45,36302.826
002399.SZ,20260204,12.2,12.04,42355.2,51350.637
002399.SZ,20260203,12.04,11.84,50426.18,60312.532
002399.SZ,20260202,11.84,12.37,66513.64,80136.356
002399.SZ,20260130,12.37,12.46,50360.0,62359.824
002399.SZ,20260129,12.46,12.31,44980.8,55858.062
002399.SZ,20260128,12.31,12.36,47252.06,58359.419
002399.SZ,20260127,12.36,12.54,50315.4,61890.475
002399.SZ,20260126,12.54,12.47,73630.8,91587.948
002399.SZ,20260123,12.47,12.37,50753.74,63255.611
002399.SZ,20260122,12.37,12.36,36318.66,44960.748
002399.SZ,20260121,12.36,12.290000000000001,45001.4,55556.042
002399.SZ,20260120,12.290000000000001,12.15,38472.82,47136.37
002399.SZ,20260119,12.15,12.13,35869.85,43553.626
002399.SZ,20260116,12.13,12.35,45178.57,55044.147
002399.SZ,20260115,12.35,12.3,63317.63,78248.122
002399.SZ,20260114,12.3,12.43,70904.43,87875.099
002399.SZ,20260113,12.43,12.34,62624.47,78385.909
002399.SZ,20260112,12.34,12.31,45170.62,55474.347
002399.SZ,20260109,12.31,12.08,41000.6,49989.324
002399.SZ,20260108,12.08,12.1,26619.6,32243.963
002399.SZ,20260107,12.1,12.12,35483.4,42893.739
002399.SZ,20260106,12.12,12.1,40513.02,48884.622
002399.SZ,20260105,12.1,11.79,41379.43,49690.565
002399.SZ,20251231,11.79,11.81,19313.8,22784.838
002399.SZ,20251230,11.81,11.79,24763.0,29285.575
002399.SZ,20251229,11.79,12.03,21435.8,25439.282
002399.SZ,20251226,12.03,12.01,29414.6,35321.362
002399.SZ,20251225,12.01,11.88,23109.6,27677.682
002399.SZ,20251224,11.88,11.76,26985.05,31968.689
002399.SZ,20251223,11.76,11.79,23841.0,28202.89
002399.SZ,20251222,11.79,11.82,23907.2,28191.211
002399.SZ,20251219,11.82,11.7,40596.13,48126.549
002399.SZ,20251218,11.7,11.64,20435.4,23897.122
002399.SZ,20251217,11.64,11.67,26900.59,31262.07
002399.SZ,20251216,11.67,11.67,28260.02,32798.567
002399.SZ,20251215,11.67,11.63,28976.0,33763.602
002399.SZ,20251212,11.63,11.77,29475.0,34505.136
002399.SZ,20251211,11.77,11.95,27118.23,32137.977
002399.SZ,20251210,11.95,11.9,23211.0,27692.118
002399.SZ,20251209,11.9,11.94,28985.97,34574.567
002399.SZ,20251208,11.94,12.06,35631.54,42808.693
002399.SZ,20251205,12.06,12.09,29149.17,34930.273
002399.SZ,20251204,12.09,12.13,22676.4,27455.405
002399.SZ,20251203,12.13,12.05,33662.85,40793.075
002399.SZ,20251202,12.05,11.96,31302.52,37490.513
002399.SZ,20251201,11.96,11.81,34457.88,41109.994
002399.SZ,20251128,11.81,11.69,26171.48,30729.192
002399.SZ,20251127,11.69,11.86,30535.8,35872.484
002399.SZ,20251126,11.86,11.8,30773.0,36714.28
002399.SZ,20251125,11.8,11.709999999999999,31475.48,37283.056
002399.SZ,20251124,11.709999999999999,11.57,32522.4,38111.126
002399.SZ,20251121,11.57,12.07,45380.0,53278.281
002399.SZ,20251120,12.07,12.02,32512.0,39234.818
002399.SZ,20251119,12.02,12.26,35398.8,42749.125
002399.SZ,20251118,12.26,12.35,31604.63,38855.525
002399.SZ,20251117,12.35,12.56,39808.06,49203.587
002399.SZ,20251114,12.56,12.46,55075.65,69412.318
002399.SZ,20251113,12.46,12.38,34422.2,42794.85
002399.SZ,20251112,12.38,12.36,31892.25,39422.64
002399.SZ,20251111,12.36,12.37,25536.04,31498.67
002399.SZ,20251110,12.37,12.26,36554.2,45046.887
002399.SZ,20251107,12.26,12.15,33882.06,41458.589
002399.SZ,20251106,12.15,12.13,28616.0,34710.441
002399.SZ,20251105,12.13,12.12,31073.0,37661.235
002399.SZ,20251104,12.12,12.37,41542.69,50562.866
002399.SZ,20251103,12.37,12.16,68297.65,83970.088
002399.SZ,20251031,12.16,11.81,56948.14,68672.476
