ts_code,trade_date,close,pre_close,vol,amount
600008.SH,20260225,3.11,3.06,1557991.62,485226.633
600008.SH,20260224,3.06,3.02,774159.19,236385.021
600008.SH,20260213,3.02,3.04,692492.8,209732.599
600008.SH,20260212,3.04,3.08,890677.83,272142.349
600008.SH,20260211,3.08,3.07,510610.8,157174.331
600008.SH,20260210,3.07,3.09,547530.3,168243.3
600008.SH,20260209,3.09,3.06,720049.6,221596.398
600008.SH,20260206,3.06,3.08,888343.23,273165.689
600008.SH,20260205,3.08,3.09,749096.73,230652.796
600008.SH,20260204,3.09,3.08,967041.38,297936.141
600008.SH,20260203,3.08,3.04,1108251.23,342496.069
600008.SH,20260202,3.04,3.08,1244651.0,382822.385
600008.SH,20260130,3.08,3.1,1044818.47,321366.456
600008.SH,20260129,3.1,3.08,848157.08,261612.383
600008.SH,20260128,3.08,3.07,771866.87,238053.02
600008.SH,20260127,3.07,3.09,852034.5,261085.975
600008.SH,20260126,3.09,3.08,824426.87,254813.176
600008.SH,20260123,3.08,3.08,691081.73,212642.447
600008.SH,20260122,3.08,3.05,779964.42,239196.383
600008.SH,20260121,3.05,3.07,704028.89,214732.557
600008.SH,20260120,3.07,3.02,1204859.36,366963.305
600008.SH,20260119,3.02,3.0,546416.61,164479.97
600008.SH,20260116,3.0,3.01,593781.01,178431.413
600008.SH,20260115,3.01,3.01,502437.52,151078.536
600008.SH,20260114,3.01,3.03,1217085.42,368279.976
600008.SH,20260113,3.03,3.03,766079.69,232360.007
600008.SH,20260112,3.03,3.02,705155.09,213065.377
600008.SH,20260109,3.02,2.9899985320454476,518991.55,156348.034
600008.SH,20260108,2.9899985320454476,2.999866513999393,604105.43,183812.954
600008.SH,20260107,2.999866513999393,3.0097344959533383,586082.52,178357.893
600008.SH,20260106,3.0097344959533383,2.999866513999393,653244.18,199188.348
600008.SH,20260105,2.999866513999393,2.960394586183612,618011.21,187106.027
600008.SH,20251231,2.960394586183612,2.960394586183612,423810.46,127463.106
600008.SH,20251230,2.960394586183612,2.970262568137557,359764.42,108198.319
600008.SH,20251229,2.970262568137557,2.9899985320454476,415793.59,125691.066
600008.SH,20251226,2.9899985320454476,2.9899985320454476,425391.4,129318.915
600008.SH,20251225,2.9899985320454476,2.9899985320454476,308234.1,93485.429
600008.SH,20251224,2.9899985320454476,2.970262568137557,498178.76,150807.145
600008.SH,20251223,2.970262568137557,2.9801305500915025,289930.59,87554.979
600008.SH,20251222,2.9801305500915025,2.999866513999393,569497.8,172241.891
600008.SH,20251219,2.999866513999393,2.960394586183612,619870.94,187347.735
600008.SH,20251218,2.960394586183612,2.970262568137557,294809.6,88531.568
600008.SH,20251217,2.970262568137557,2.9505266042296667,638053.7,190558.019
600008.SH,20251216,2.9505266042296667,2.970262568137557,619797.0,185533.811
600008.SH,20251215,2.970262568137557,2.9505266042296667,695407.99,209070.368
600008.SH,20251212,2.9505266042296667,2.9307906403217756,660696.8,197296.649
600008.SH,20251211,2.9307906403217756,2.970262568137557,962838.43,287919.552
600008.SH,20251210,2.970262568137557,2.9801305500915025,464130.6,139734.627
600008.SH,20251209,2.9801305500915025,2.9899985320454476,456459.5,137927.78
600008.SH,20251208,2.9899985320454476,2.999866513999393,602483.6,182750.746
600008.SH,20251205,2.999866513999393,2.9899985320454476,579729.4,175848.701
600008.SH,20251204,2.9899985320454476,2.999866513999393,496754.8,150573.708
600008.SH,20251203,2.999866513999393,2.9801305500915025,899771.24,273652.058
600008.SH,20251202,2.9801305500915025,2.9801305500915025,620807.41,187353.488
600008.SH,20251201,2.9801305500915025,2.9801305500915025,891616.6,268239.2
600008.SH,20251128,2.9801305500915025,2.9801305500915025,530215.44,159835.74
600008.SH,20251127,2.9801305500915025,2.970262568137557,415638.34,125464.286
600008.SH,20251126,2.970262568137557,2.970262568137557,540825.3,163572.363
600008.SH,20251125,2.970262568137557,2.9801305500915025,756191.4,228670.761
600008.SH,20251124,2.9801305500915025,2.999866513999393,1077420.45,326293.605
600008.SH,20251121,2.999866513999393,3.0886783515849014,1281861.3,394279.67
600008.SH,20251120,3.0886783515849014,3.0788103696309563,801491.12,251051.554
600008.SH,20251119,3.0788103696309563,3.0788103696309563,670562.2,209475.223
600008.SH,20251118,3.0788103696309563,3.138018261354629,1219810.82,383342.915
600008.SH,20251117,3.138018261354629,3.1676222072164646,1061836.75,338198.596
600008.SH,20251114,3.1676222072164646,3.1676222072164646,972281.97,312943.073
600008.SH,20251113,3.1676222072164646,3.17749018917041,1072953.43,343472.835
600008.SH,20251112,3.17749018917041,3.1676222072164646,1033890.46,332483.381
600008.SH,20251111,3.1676222072164646,3.1478862433085735,1189859.64,380634.693
600008.SH,20251110,3.1478862433085735,3.1478862433085735,1677273.86,534411.835
600008.SH,20251107,3.1478862433085735,3.1478862433085735,725193.0,231890.631
600008.SH,20251106,3.1478862433085735,3.1478862433085735,995198.43,317960.419
600008.SH,20251105,3.1478862433085735,3.1478862433085735,892814.7,284292.075
600008.SH,20251104,3.1478862433085735,3.1577542252625195,864789.09,276486.103
600008.SH,20251103,3.1577542252625195,3.1478862433085735,791549.41,253018.571
600008.SH,20251031,3.1478862433085735,3.2366980808940817,1828819.52,586647.409
600008.SH,20251030,3.2366980808940817,3.256434044801973,863158.5,283677.028
600008.SH,20251029,3.256434044801973,3.256434044801973,668137.16,219224.274
600008.SH,20251028,3.256434044801973,3.266302026755918,763153.5,251255.044
600008.SH,20251027,3.266302026755918,3.2860379906638095,960098.86,319145.116
600008.SH,20251024,3.2860379906638095,3.345245882387481,1126661.66,376807.569
600008.SH,20251023,3.345245882387481,3.295905972617754,1330074.23,448198.17
600008.SH,20251022,3.295905972617754,3.2860379906638095,823236.04,276001.642
600008.SH,20251021,3.2860379906638095,3.266302026755918,1008429.37,336285.714
600008.SH,20251020,3.266302026755918,3.266302026755918,902943.22,296941.998
600008.SH,20251017,3.266302026755918,3.2860379906638095,906825.75,300656.667
600008.SH,20251016,3.2860379906638095,3.2761700087098635,921937.39,306771.363
600008.SH,20251015,3.2761700087098635,3.2860379906638095,1085278.36,359937.112
600008.SH,20251014,3.2860379906638095,3.2761700087098635,1435072.25,477901.78
600008.SH,20251013,3.2761700087098635,3.256434044801973,1363739.32,447070.301
600008.SH,20251010,3.256434044801973,3.226830098940137,1387832.59,456973.137
600008.SH,20251009,3.226830098940137,3.138018261354629,1322870.94,428551.896
600008.SH,20250930,3.138018261354629,3.1478862433085735,682932.77,217170.977
600008.SH,20250929,3.1478862433085735,3.1478862433085735,768202.68,244371.558
600008.SH,20250926,3.1478862433085735,3.1182822974467377,806289.05,256730.375
600008.SH,20250925,3.1182822974467377,3.1577542252625195,704915.72,223042.693
600008.SH,20250924,3.1577542252625195,3.1577542252625195,664995.01,211848.213
600008.SH,20250923,3.1577542252625195,3.1182822974467377,968231.67,306301.235
600008.SH,20250922,3.1182822974467377,3.1478862433085735,742748.7,234817.559
600008.SH,20250919,3.1478862433085735,3.1972261530783004,1238215.55,397876.817
600008.SH,20250918,3.1972261530783004,3.2860379906638095,1695753.9,554880.411
600008.SH,20250917,3.2860379906638095,3.1972261530783004,1742855.3,570877.206
600008.SH,20250916,3.1972261530783004,3.226830098940137,1411690.44,456902.069
600008.SH,20250915,3.226830098940137,3.1182822974467377,2875454.54,931894.138
