ts_code,trade_date,close,pre_close,vol,amount
000893.SZ,20260226,56.16,56.45,106393.04,597250.768
000893.SZ,20260225,56.45,56.92,162151.63,929920.885
000893.SZ,20260224,56.92,54.78,87757.88,494777.017
000893.SZ,20260213,54.78,56.59,85809.07,473411.706
000893.SZ,20260212,56.59,55.12,101702.68,575613.477
000893.SZ,20260211,55.12,53.6,113978.0,627254.033
000893.SZ,20260210,53.6,54.29,62971.94,338230.279
000893.SZ,20260209,54.29,53.59,97809.98,529714.66
000893.SZ,20260206,53.59,53.74,148050.0,790928.275
000893.SZ,20260205,53.74,54.55,78334.89,423104.755
000893.SZ,20260204,54.55,55.13,85848.5,469431.246
000893.SZ,20260203,55.13,52.16,164631.37,893042.01
000893.SZ,20260202,52.16,56.02,195531.28,1046737.974
000893.SZ,20260130,56.02,57.3,162053.31,910135.091
000893.SZ,20260129,57.3,59.35,135716.84,791500.463
000893.SZ,20260128,59.35,58.13,151536.62,885038.114
000893.SZ,20260127,58.13,59.3,139787.78,813577.102
000893.SZ,20260126,59.3,59.82,162968.0,964870.806
000893.SZ,20260123,59.82,60.02,141249.01,837683.423
000893.SZ,20260122,60.02,58.0,171876.68,1017416.922
000893.SZ,20260121,58.0,55.36,144266.13,826721.681
000893.SZ,20260120,55.36,55.3,139444.69,764044.338
000893.SZ,20260119,55.3,52.09,156840.79,853402.312
000893.SZ,20260116,52.09,52.67,118449.76,627532.694
000893.SZ,20260115,52.67,51.46,113531.37,596580.174
000893.SZ,20260114,51.46,50.34,146185.83,744224.395
000893.SZ,20260113,50.34,49.67,105554.26,531041.041
000893.SZ,20260112,49.67,50.9,145106.52,720382.23
000893.SZ,20260109,50.9,51.27,113220.7,573941.714
000893.SZ,20260108,51.27,53.18,136848.83,707328.071
000893.SZ,20260107,53.18,52.05,125401.0,665296.563
000893.SZ,20260106,52.05,49.92,167674.35,862459.841
000893.SZ,20260105,49.92,47.97,131343.84,652200.293
