ts_code,trade_date,close,pre_close,vol,amount
002558.SZ,20260304,35.61,36.0,318566.63,1140190.802
002558.SZ,20260303,36.0,36.97,476136.83,1739459.297
002558.SZ,20260302,36.97,37.1,439149.77,1602462.303
002558.SZ,20260227,37.1,37.54,421162.96,1564096.101
002558.SZ,20260226,37.54,38.65,553325.26,2083340.5
002558.SZ,20260225,38.65,39.23,604821.01,2332475.094
002558.SZ,20260224,39.23,40.96,616698.19,2410416.958
002558.SZ,20260213,40.96,41.28,199616.82,824883.577
002558.SZ,20260212,41.28,41.9,313539.7,1301270.148
002558.SZ,20260211,41.9,41.69,408743.24,1720429.537
002558.SZ,20260210,41.69,41.03,410105.22,1708052.009
002558.SZ,20260209,41.03,42.02,394262.06,1631795.936
002558.SZ,20260206,42.02,41.02,376980.17,1581783.018
002558.SZ,20260205,41.02,41.56,266393.14,1099291.135
002558.SZ,20260204,41.56,43.2,410277.42,1705657.01
002558.SZ,20260203,43.2,42.4,635100.36,2657244.738
002558.SZ,20260202,42.4,43.98,478599.62,2100459.307
002558.SZ,20260130,43.98,43.9,325941.69,1438689.544
002558.SZ,20260129,43.9,44.81,358755.89,1601200.602
002558.SZ,20260128,44.81,47.33,467528.25,2115355.342
002558.SZ,20260127,47.33,46.21,419883.64,1945216.083
002558.SZ,20260126,46.21,49.81,665449.55,3082232.973
002558.SZ,20260123,49.81,49.34,404989.97,2003443.027
002558.SZ,20260122,49.34,50.3,226864.03,1123890.936
002558.SZ,20260121,50.3,51.14,329040.22,1662834.811
002558.SZ,20260120,51.14,49.94,690336.13,3561233.987
002558.SZ,20260119,49.94,45.4,503694.14,2490802.584
002558.SZ,20260116,45.4,46.05,402401.18,1824856.861
002558.SZ,20260115,46.05,47.02,371700.25,1722266.135
002558.SZ,20260114,47.02,48.95,516723.97,2484618.56
002558.SZ,20260113,48.95,49.41,478403.9,2378654.045
002558.SZ,20260112,49.41,46.8,499368.69,2428427.262
002558.SZ,20260109,46.8,45.61,278239.19,1288853.005
002558.SZ,20260108,45.61,45.5,237103.15,1080471.805
002558.SZ,20260107,45.5,45.4,221797.45,1014656.673
002558.SZ,20260106,45.4,44.58,292091.68,1316627.989
002558.SZ,20260105,44.58,43.29,344684.33,1532774.454
002558.SZ,20251231,43.29,43.92,193723.52,844731.876
002558.SZ,20251230,43.92,44.9,286435.58,1268132.744
002558.SZ,20251229,44.9,46.06,286502.41,1293492.671
002558.SZ,20251226,46.06,46.01,255240.64,1175218.633
002558.SZ,20251225,46.01,46.34,201373.52,920570.087
