trade_date,open,high,low,close,volume,amount,ma_5,ma_10,ma_20,ma_30,breadth,heat_z,etf_turnover
20200313,5225.5063,5507.3899,5224.7267,5457.2006,195266659.0,188405108.227,5548.3087,5638.94776,5672.5167249999995,5537.8301,21.2,-0.8101647847173621,5.419821352692623
20200316,5496.889,5496.889,5183.3436,5200.1142,186849952.0,184923547.743,5483.1682,5593.31725,5652.800604999999,5547.470536666666,9.8,-0.9139595818906899,3.940799083179831
20200317,5245.5231,5300.5591,5052.6546,5212.0619,159137878.0,152551271.989,5390.558319999999,5543.52109,5630.36299,5554.656789999999,10.6,-1.641525273867317,5.411095962660284
20200318,5257.9438,5333.1204,5119.4716,5119.4716,164286604.0,160536059.992,5296.54642,5483.81713,5606.1734400000005,5554.507113333332,7.8,-1.2955147887976564,3.934672517959817
20200319,5119.9437,5185.0889,5020.4387,5157.8235,154593702.0,148680627.065,5229.33436,5419.48749,5578.72898,5550.338156666666,9.2,-1.4368215282202583,5.329161798192429
20200320,5217.488,5225.0268,5129.0733,5219.2809,127513289.0,131519032.483,5181.750419999999,5365.02956,5550.49142,5546.74629,12.4,-1.6138324171264922,3.13158398294131
20200323,5079.3549,5129.1405,4981.6682,4998.9095,138684745.0,133727699.572,5141.50948,5312.33884,5507.16357,5533.76211,7.3999999999999995,-1.3971114365040023,5.071630680040328
20200324,5089.1516,5118.0355,4963.2918,5096.0408,140787705.0,137371423.375,5118.30526,5254.43179,5467.079514999999,5524.92091,13.0,-1.2853306934054087,4.385015091875169
20200325,5200.7752,5229.2205,5160.3887,5217.4237,146881070.0,142310080.633,5137.89568,5217.22105,5440.7810549999995,5516.83683,17.4,-1.1301833177648029,3.8358916896193844
20200326,5180.4657,5227.4679,5157.1478,5166.1091,125652450.0,126982007.995,5139.5527999999995,5184.44358,5411.400125,5508.612406666667,15.4,-1.397368106548577,2.553990973861907
20200327,5222.8511,5227.7921,5134.4903,5137.3371,117045073.0,118480791.1,5123.164040000001,5152.45723,5395.7024949999995,5499.16356,15.2,-1.4797166605808658,2.104489012751633
20200330,5073.7047,5074.6251,4974.3165,5027.4856,123981316.0,124559163.372,5128.87926,5135.19437,5364.255810000001,5480.265193333334,13.4,-1.1855158542768498,3.8861121988090503
20200331,5073.5232,5090.5675,5030.573,5041.4534,111605612.0,106538446.159,5117.96178,5118.13352,5330.827305,5459.619833333333,15.8,-1.5953598880555062,3.0461516515420377
20200401,5029.5837,5108.175,5007.7115,5019.2187,112154111.0,110651112.519,5078.32078,5108.10823,5295.96268,5440.151703333334,14.6,-1.3209263089558276,2.4986237635219775
20200402,4998.6259,5147.2019,4998.1063,5147.2019,113351078.0,117822171.44,5074.53934,5107.046069999999,5263.26678,5421.501343333334,22.0,-1.033683717468189,3.2856813505921947
20200403,5143.5185,5161.5728,5085.0948,5107.0393,109478978.0,112751173.06,5068.479780000001,5095.821910000001,5230.425735,5398.934916666666,23.599999999999998,-1.0738575995669881,2.722152393981501
20200407,5202.5465,5273.0857,5197.5826,5267.073,145109452.0,146826555.109,5116.39726,5122.63826,5217.48855,5378.988466666666,44.2,0.06340599129760852,3.1883155184744423
20200408,5243.1623,5291.4149,5232.6161,5271.7961,137786254.0,136499534.391,5162.4658,5140.21379,5197.32279,5358.124273333333,52.6,-0.18989747143898414,2.128435731442078
20200409,5301.2663,5336.1174,5289.3845,5322.4614,125098462.0,128352885.531,5223.11434,5150.717559999999,5183.9693050000005,5344.093223333333,65.2,-0.4382472891199125,2.0914286347595548
20200410,5321.7865,5321.7865,5197.9841,5208.5102,123816388.0,126468212.009,5235.375999999999,5154.957670000001,5169.7006249999995,5325.919306666666,44.4,-0.46445025350387076,3.324224921413553
20200413,5176.4431,5198.3708,5140.8505,5169.1757,98180993.0,101355716.432,5247.80328,5158.14153,5155.2993799999995,5316.515506666667,40.2,-1.5532406855076493,2.4693978104561416
20200414,5197.1716,5288.593,5189.8242,5288.593,110188244.0,118917318.031,5252.107279999999,5184.25227,5159.72332,5304.254629999999,62.0,-0.6419207742884547,2.3086627131472386
20200415,5291.9664,5320.5792,5264.0114,5268.7497,122477400.0,128025726.349,5251.498,5206.981900000001,5162.55771,5289.545503333333,55.00000000000001,0.007153018581889173,2.1737527504997094
20200416,5245.9247,5328.1204,5238.4335,5316.9707,120742193.0,122069165.006,5250.3998599999995,5236.757100000001,5172.432664999999,5276.227486666667,56.599999999999994,-0.3052688617624167,2.206995157032704
20200417,5354.9828,5377.147,5309.5809,5318.4547,136969833.0,156745771.336,5272.38876,5253.882380000001,5180.464225,5260.138646666667,58.8,2.213672927198925,3.0148776696669772
20200420,5329.8688,5381.7857,5311.1974,5381.7857,120642182.0,130825823.688,5314.910760000001,5281.35702,5188.589465,5247.402830000001,66.0,0.325768883695692,2.1399945336502944
20200421,5358.6005,5358.6005,5287.6633,5343.8806,130744426.0,139768427.427,5325.96828,5289.037780000001,5205.838020000001,5241.338293333333,51.6,0.9404715884161133,3.2265352428041143
20200422,5304.731,5388.2073,5296.2644,5387.6233,123597006.0,127945771.531,5349.743,5300.6205,5220.417145,5231.75536,59.599999999999994,0.1277330306831799,2.4796880702903126
20200423,5402.6478,5407.49,5354.9401,5357.7904,144618302.0,145324602.21,5357.90694,5304.1534,5227.43548,5224.030670000001,55.60000000000001,1.3644471952426909,1.4664505146326383
20200424,5350.5426,5354.7629,5258.5692,5273.5474,131383367.0,127211203.387,5348.92548,5310.65712,5232.807395000001,5216.686123333333,41.6,0.06140921329519443,2.630252836535701
20200427,5278.9787,5314.4114,5249.3133,5265.7248,117132427.0,110738403.021,5325.7133,5320.31203,5239.22678,5210.303596666667,41.4,-1.0692635158534987,2.026765595044319
20200428,5268.1255,5273.2565,5102.0608,5227.846,140824910.0,133971236.967,5302.506380000001,5314.23733,5249.2447999999995,5211.22799,33.800000000000004,0.524762249048059,3.460807518134003
20200429,5203.7103,5269.735,5201.4734,5226.8116,105926849.0,103339319.168,5270.344040000001,5310.04352,5258.51271,5211.719646666666,35.6,-1.5713139368076374,2.1080809631927053
20200430,5261.0467,5368.8943,5261.0467,5353.8595,133036686.0,142523793.301,5269.55786,5313.7324,5275.24475,5219.5325766666665,47.199999999999996,1.0072914799515145,3.102736174739143
20200506,5320.94,5451.456,5318.443,5451.3159,141679050.0,159945700.645,5305.111559999999,5327.01852,5290.45045,5229.315656666668,57.4,1.8740625627837204,3.0003964917130044
20200507,5454.2515,5473.7738,5425.7964,5445.7519,140146354.0,147975355.319,5341.116980000001,5333.415139999999,5307.38608,5236.86469,53.800000000000004,1.0189623113735171,3.0468387088956956
20200508,5474.8739,5527.0903,5467.646,5507.6965,136318622.0,146384767.223,5397.087079999999,5349.79673,5319.417254999999,5253.824256666666,64.4,0.9217679842499311,2.855266845127959
20200511,5529.1056,5547.9416,5466.6158,5496.192,129851985.0,142054909.598,5450.96316,5360.6536,5330.63705,5267.162630000001,63.0,0.6268136405917298,3.444181391628154
20200512,5494.0693,5519.2868,5441.7013,5512.464,115943677.0,127585356.337,5482.68406,5376.120959999999,5340.13718,5276.997306666667,59.4,-0.2723911515463165,4.244466435563376
20200513,5495.8969,5546.5535,5483.9868,5536.2802,107895822.0,120477112.076,5499.67692,5402.39424,5356.525680000001,5289.3363433333325,59.0,-0.6894590778907003,2.6740132064765367
20200514,5513.0817,5528.0915,5485.0152,5487.107,119197701.0,129595787.538,5507.94794,5424.532459999999,5372.422245,5300.99534,51.4,-0.2382254273645573,1.5810353717186265
20200515,5510.1454,5543.9334,5486.2557,5507.9336,112651511.0,132317035.662,5507.99536,5452.54122,5383.3892749999995,5317.010273333333,53.0,-0.10024435211010244,3.105023856087756
20200518,5522.7233,5528.7754,5454.9615,5478.8218,133654664.0,158389049.358,5504.52132,5477.74224,5393.89288,5331.58922,48.6,1.5261717340518166,2.044760700135128
20200519,5515.0289,5548.2181,5504.2327,5547.8759,112008860.0,133182704.773,5511.603700000001,5497.14388,5405.43814,5349.211126666666,56.39999999999999,-0.17730384116257672,1.6724922664563537
20200520,5545.0441,5547.1691,5473.7896,5489.7024,123491264.0,141354557.271,5502.28814,5500.982529999999,5414.000525,5360.62781,49.0,0.44795173566942575,2.525429048340916
20200521,5508.2041,5511.2324,5415.5986,5426.1745,114559108.0,128883851.422,5490.10164,5499.02479,5416.219964999999,5371.26565,40.6,-0.42946137938149276,1.964474945521559
20200522,5421.7282,5421.887,5307.2962,5328.2268,106415711.0,115705492.517,5454.16028,5481.07782,5415.437274999999,5373.30411,29.799999999999997,-1.2270091810056762,3.312008285846986
20200525,5323.9656,5344.2849,5293.2294,5316.6036,84385681.0,91375351.53,5421.716640000001,5463.11898,5411.88629,5374.797693333333,29.2,-2.3200584563149365,2.116051674122129
20200526,5341.1113,5421.9045,5341.0821,5420.2126,90969008.0,99351009.049,5396.18398,5453.89384,5415.0074,5378.056066666667,40.2,-1.6268271813394712,3.1508882486674157
20200527,5426.5558,5426.5558,5358.47,5369.4992,103960371.0,113109428.499,5372.1433400000005,5437.215740000001,5419.80499,5383.422366666667,34.599999999999994,-0.8333141984722823,3.5036639376132164
20200528,5367.2664,5390.1397,5290.2897,5361.167,102524251.0,107583819.702,5359.14184,5424.6217400000005,5424.5771,5389.822076666666,37.2,-1.1063571650647035,2.2875137911382293
20200529,5349.5678,5416.6599,5336.0669,5406.3403,105003250.0,110023218.186,5374.76454,5414.46241,5433.5018150000005,5393.746986666667,37.6,-0.8974796893129523,2.2365693376925533
20200601,5446.2912,5576.6538,5446.2912,5569.48,141697582.0,147879965.49,5425.33982,5423.528230000001,5450.635235,5403.7713300000005,65.0,0.9440839401685168,2.8914251830901514
20200602,5595.3589,5596.4399,5544.1862,5566.4438,139029103.0,149203304.081,5454.58606,5425.38502,5461.264450000001,5412.087100000001,71.6,0.9808789626380254,1.7019860966898928
20200603,5583.701,5618.2892,5567.0729,5572.3125,138345519.0,146218273.434,5495.14872,5433.64603,5467.3142800000005,5420.549026666667,67.60000000000001,0.9038774904846298,2.436646052920762
20200604,5589.3445,5597.2621,5549.3577,5576.7535,120778465.0,123809986.181,5538.26602,5448.703930000001,5473.86436,5427.047953333333,66.8,-0.244144322671062,2.1323392850986256
20200605,5585.1592,5592.3453,5542.8701,5585.4231,112253897.0,115167433.561,5574.08258,5474.42356,5477.75069,5435.09937,67.80000000000001,-0.6467425042105507,1.3698234891739056
20200608,5618.3753,5627.1893,5567.2087,5575.3036,119446190.0,128061193.175,5575.2473,5500.29356,5481.70627,5441.355379999999,67.60000000000001,0.12048306659964172,1.6833128029334983
20200609,5582.144,5616.0363,5560.139,5610.3774,114870929.0,119378870.792,5584.03402,5519.31004,5486.6019400000005,5449.774946666666,70.19999999999999,-0.3535267207039739,1.8741355971082123
20200610,5611.6579,5616.6108,5581.9153,5615.2417,108368097.0,114114998.789,5592.61986,5543.88429,5490.550015,5461.164756666667,63.0,-0.6311154680712243,1.64938212136924
20200611,5618.6411,5673.3108,5567.538,5589.1019,127515454.0,144595249.405,5595.08954,5566.67778,5495.64976,5471.943993333333,52.6,1.026628709388945,2.3199635925317565
20200612,5483.7845,5620.2062,5479.2713,5591.4871,129545465.0,142138382.119,5596.30234,5585.19246,5499.827435,5484.065363333333,52.0,0.8494352150678687,3.1062553454245507
20200615,5605.8832,5661.9706,5590.6435,5590.6435,145359776.0,152567150.811,5599.37032,5587.30881,5505.41852,5496.193093333333,47.199999999999996,1.4699668865598938,3.791745048577251
20200616,5633.2588,5695.3007,5624.8549,5695.3007,133951703.0,142087502.349,5616.35498,5600.1945,5512.78976,5507.574466666668,68.2,0.8475127812667901,2.369978463150054
20200617,5708.6871,5735.4183,5685.6241,5735.4183,146837518.0,153683182.939,5640.390300000001,5616.505080000001,5525.075555,5517.044546666667,68.60000000000001,1.3945992713298707,2.751096793944337
20200618,5738.0314,5744.4525,5705.295,5734.403,158154366.0,160763116.094,5669.45052,5632.270030000001,5540.48698,5526.666249999999,74.8,1.5657862599043273,3.023830289849538
20200619,5733.4291,5796.3597,5727.6226,5787.1482,141768098.0,147827142.215,5708.58274,5652.442539999999,5563.433050000001,5535.981306666667,79.4,0.845233322593336,3.428864723051201
20200622,5793.7883,5815.3942,5770.8094,5784.0269,145392349.0,157370407.892,5747.25942,5673.31487,5586.804215,5545.575803333332,73.4,1.229528055064131,3.344580348254056
20200623,5783.1198,5809.2832,5755.3982,5804.343,125748127.0,140277421.31,5769.06788,5692.71143,5606.010735,5555.305103333333,65.0,0.2568887079577883,3.2802424703652533
20200624,5808.5388,5824.3132,5773.2908,5789.0893,110241436.0,128536776.012,5779.8020799999995,5710.09619,5626.99024,5563.732073333334,61.6,-0.47991312732685437,2.250444777652088
20200629,5774.4585,5789.1592,5740.2558,5762.4378,117761151.0,131671126.495,5785.4090400000005,5727.42978,5647.05378,5572.909766666666,50.2,-0.39748670697164784,2.739346604760087
20200630,5790.0647,5875.3274,5788.2081,5864.4164,115350324.0,139671518.55,5800.86268,5754.72271,5669.957585,5584.792526666667,60.6,0.030283195366945546,3.8115861929825923
20200701,5884.54,5885.8738,5814.7554,5881.8875,142832982.0,161437631.595,5820.4348,5783.847110000001,5685.5779600000005,5598.22805,67.2,1.4696319696628917,3.765521017319184
20200702,5880.8832,5979.9902,5858.5743,5975.2794,201181380.0,200063179.993,5854.622079999999,5811.84498,5706.01974,5612.474833333333,85.6,2.904418355626907,3.9291196628665634
20200703,5989.9958,6052.523,5968.0663,6051.5099,226826818.0,217087507.632,5907.1062,5843.45414,5729.97961,5631.201749999999,92.2,2.7411513286665445,5.120814488458618
20200706,6095.9561,6318.3081,6095.9561,6299.8551,302376489.0,291741992.284,6014.589660000001,5899.99935,5766.134690000001,5660.324436666667,95.19999999999999,3.340795773368075,9.128052859481736
20200707,6368.3135,6480.0286,6300.2446,6380.0276,325865425.0,329327405.395,6117.7119,5959.28729,5805.864915,5695.384463333334,97.0,2.9500560920246617,7.159944900295712
20200708,6378.9461,6541.4382,6352.3731,6535.4151,288847389.0,292261704.952,6248.41742,6034.426109999999,5853.87049,5736.011513333333,96.6,1.9278388317431805,4.119735314577147
20200709,6541.2854,6712.1445,6530.0207,6693.7452,317412271.0,334582903.483,6392.1105800000005,6123.36633,5908.038879999999,5778.4626,98.8,2.150038911359881,4.131743412784706
20200710,6664.3263,6763.8121,6644.3586,6676.4373,288736672.0,322509785.234,6517.09606,6212.10113,5961.09866,5822.027203333333,98.8,1.7203642783561341,4.1377755877491955
20200713,6710.6352,6899.622,6710.6352,6899.5175,297305595.0,335186154.096,6637.028540000001,6325.8091,6026.61944,5873.305553333334,99.4,1.6456950510179227,3.5647874773724597
20200714,6897.0034,6897.0034,6672.7996,6807.727,293868297.0,341854745.107,6722.5684200000005,6420.14016,6087.431435,5920.018443333333,98.0,1.5231166257618973,5.366154299815003
20200715,6815.6162,6838.1524,6598.5228,6638.8384,256472830.0,300879616.806,6743.2530799999995,6495.83525,6139.841179999999,5955.663723333333,95.0,0.9372376154582823,5.856807808150993
20200716,6642.3288,6710.995,6305.133,6319.9981,253315870.0,277008155.088,6668.50366,6530.3071199999995,6171.076050000001,5980.7822,69.19999999999999,0.5848980165120433,6.49981332988286
20200717,6327.0265,6447.5092,6272.9416,6344.5912,196803909.0,215076901.728,6602.13444,6559.61525,6201.534695,6006.524823333332,62.0,-0.19805133568278732,5.195951056554939
20200720,6419.08,6526.8325,6340.6495,6526.8325,212413222.0,225848583.601,6527.59744,6582.31299,6241.15617,6038.194123333334,77.60000000000001,-0.10825554918237731,6.064329210901682
20200721,6546.5653,6591.0097,6500.8682,6563.3239,193965949.0,214682284.529,6478.71682,6600.6426200000005,6279.9649549999995,6070.790816666666,80.4,-0.29873443412569345,3.362706419585188
20200722,6554.1681,6699.6871,6534.7427,6620.6893,210101198.0,232947421.316,6475.0869999999995,6609.17004,6321.798075000001,6105.637006666667,82.19999999999999,-0.11542670642553651,3.922756242146625
20200723,6562.0485,6629.2067,6431.2609,6620.0859,207992462.0,240882435.491,6535.104560000001,6601.80411,6362.58522,6139.293956666666,72.0,-0.0809866973899064,3.9886028175802286
20200724,6584.8093,6609.2877,6265.3789,6283.9831,219017777.0,247232797.43,6522.98294,6562.55869,6387.3299099999995,6161.585336666667,35.4,-0.08159617620170773,5.210907963166814
20200727,6304.5859,6337.3275,6229.4712,6298.7351,145542481.0,168023361.892,6477.36346,6502.48045,6414.144775,6185.239776666667,32.0,-1.3787339001207015,3.718295788695048
20200728,6345.682,6385.3908,6307.7891,6359.6637,138838144.0,162440480.589,6436.63142,6457.67412,6438.90714,6210.845663333333,33.4,-1.5355048472099315,3.5689715549282943
20200729,6341.0079,6530.2712,6324.0483,6530.2712,159221684.0,186898356.931,6418.5478,6446.8174,6471.326325,6242.166586666667,46.2,-1.1892652338099206,3.8270889939684336
20200730,6548.7007,6564.775,6491.4492,6511.436,177615561.0,209285453.558,6396.817819999999,6465.96119,6498.134155,6269.371096666667,43.0,-0.8224430948265042,3.7074775580732338
20200731,6499.3939,6619.2616,6463.415,6579.6696,179912941.0,207862488.529,6455.9551200000005,6489.46903,6524.54214,6297.512806666667,42.8,-0.8336400930811887,4.913174697006809
20200803,6635.3429,6739.8085,6614.4314,6739.8085,207266746.0,240946720.735,6544.169800000001,6510.76663,6546.53981,6331.0263233333335,65.2,-0.22904606021047366,4.201011546747692
20200804,6758.4937,6764.9049,6672.894,6697.7071,209478936.0,245084781.554,6611.778479999999,6524.20495,6562.423784999999,6361.378286666667,58.4,-0.08989016292731387,3.195429087681463
20200805,6696.687,6790.008,6653.2772,6772.8422,184843816.0,217994170.978,6660.2926800000005,6539.42024,6574.295139999999,6394.338796666667,60.199999999999996,-0.5155498546477297,3.0454492646656828
20200806,6780.3265,6792.2759,6656.2782,6770.3016,205229842.0,240928921.872,6712.065799999999,6554.441810000001,6578.122960000001,6426.537416666667,61.199999999999996,-0.014714196850249887,2.5890707876530588
20200807,6743.2907,6755.528,6578.6672,6688.8822,198128214.0,227976663.622,6733.90832,6594.931719999999,6578.745204999999,6456.530513333333,46.800000000000004,-0.18968659633787,2.703287666505213
20200810,6666.5601,6768.866,6651.7421,6725.2956,175353227.0,210390907.232,6731.0057400000005,6637.58777,6570.0341100000005,6488.625773333334,58.199999999999996,-0.48897832174736666,2.2900516317321
20200811,6727.7692,6756.8451,6594.9793,6600.8472,180845771.0,203427777.772,6711.63376,6661.70612,6559.690119999999,6513.173466666666,43.0,-0.6237593538138277,2.1937379641971897
20200812,6580.0058,6599.6573,6395.006,6528.3999,177889045.0,197969436.425,6662.7453,6661.51899,6554.168195,6534.7238800000005,38.6,-0.7498975848046628,3.8597817080542174
20200813,6552.3695,6592.1163,6518.4229,6552.6567,162060515.0,166812245.237,6619.2163199999995,6665.64106,6565.801125,6553.96979,43.4,-1.7630225069351546,2.891432997259157
20200814,6542.6032,6629.5058,6506.0266,6623.5633,156875988.0,161300612.456,6606.15254,6670.030430000001,6579.74973,6573.038236666666,54.0,-1.7121096555168238,4.565307188084327
20200817,6646.5418,6752.3176,6614.1849,6744.5468,201407357.0,207540650.739,6610.00278,6670.50426,6590.635445,6587.861293333333,72.6,-0.06990215071514175,4.328317915412901
20200818,6747.6059,6811.5637,6737.5288,6789.3979,189166175.0,208576358.641,6647.71292,6679.673339999999,6601.939145000001,6601.50697,76.4,-0.02283515102839572,3.3095766324494513
20200819,6782.5931,6782.5931,6661.9879,6666.274,194309136.0,205475855.509,6675.28774,6669.01652,6604.21838,6605.868933333333,60.4,-0.08516671048880153,2.757231813394596
20200820,6622.0053,6672.4908,6570.6949,6593.785,157646258.0,163429358.353,6683.513399999999,6651.36486,6602.903335,6602.536926666667,50.4,-1.425322098408957,3.0238348793640246
20200821,6628.9007,6686.0233,6589.1968,6643.9444,142963493.0,153128200.636,6687.589620000001,6646.87108,6620.9014,6601.45383,53.6,-1.6078434125870693,2.714189582263418
20200824,6667.2961,6702.7487,6589.9285,6688.9647,143020354.0,157948512.266,6676.4732,6643.23799,6640.412880000001,6594.435403333334,55.400000000000006,-1.390452220641833,2.8306639089704415
20200825,6698.1196,6734.4378,6631.6853,6652.5478,147098130.0,158243101.131,6649.10318,6648.40805,6655.057085,6589.262763333334,46.0,-1.359976749950552,2.640953832254188
20200826,6650.449,6660.7634,6501.2409,6525.8786,153734771.0,170546092.542,6621.0241000000005,6648.15592,6654.837455000001,6585.497436666667,29.2,-0.9004292438518413,3.8616376434258637
20200827,6538.1362,6585.7193,6486.7508,6578.7912,129836198.0,142139979.127,6618.02534,6650.76937,6658.205215,6594.123873333334,34.0,-1.6076277164221615,3.1165699417414867
20200828,6571.8981,6695.3574,6553.9227,6691.2096,141949593.0,155878611.73,6627.4783800000005,6657.534,6663.782214999999,6605.67782,45.4,-1.0741405718359,5.2267972717217726
20200831,6719.2859,6765.8853,6667.6792,6668.4331,156024385.0,173312513.829,6623.37206,6649.922629999999,6660.213444999999,6610.3978400000005,42.199999999999996,-0.4781627988942006,4.308514170982165
20200901,6667.168,6710.4599,6637.6339,6710.4599,125632490.0,140204445.918,6634.95448,6642.02883,6660.851085,6615.302373333334,45.0,-1.4158311144976758,2.7623782370340155
20200902,6725.6913,6742.5527,6647.0341,6717.5579,149562548.0,160818469.799,6673.29034,6647.157219999999,6658.086870000001,6618.531326666667,44.4,-0.6589244228562747,5.553720360929453
20200903,6715.1042,6732.6741,6638.4482,6662.2515,142110335.0,151591727.85,6689.982399999999,6654.0038700000005,6652.684364999999,6619.9368466666665,41.6,-0.9141941215782363,2.6989230922205736
20200904,6545.888,6631.0289,6538.4896,6618.5762,125358462.0,132077386.325,6675.45572,6651.467050000001,6649.169065,6631.08995,37.2,-1.5440655942160182,3.5244517655513903
20200907,6619.8982,6669.3935,6459.1029,6478.8124,155581748.0,167216213.932,6637.53158,6630.45182,6636.844905,6637.092526666666,28.599999999999998,-0.0709512219842413,4.031315039129904
20200908,6493.7737,6542.9954,6432.952,6525.098,161230318.0,148148725.286,6600.4592,6617.706840000001,6633.057445,6642.6070033333335,35.0,-0.8012848106801395,3.1761673585205576
20200909,6455.3053,6471.4824,6319.2713,6349.2234,216916351.0,176688524.174,6526.792299999999,6600.041319999999,6624.09862,6636.572076666666,29.2,0.5459232651100676,4.096869453174464
20200910,6404.6646,6414.9623,6219.6361,6235.5687,181049497.0,149335340.844,6441.455739999999,6565.719070000001,6608.2442200000005,6627.376499999999,15.2,-0.6874952572713324,5.204851188593722
20200911,6209.7881,6319.6691,6209.7881,6311.967,124629194.0,115690880.161,6380.1339,6527.794809999999,6592.664405,6618.45308,16.6,-1.912014341335019,4.13615070230374
20200914,6350.3551,6381.182,6297.9023,6351.2422,130502277.0,129303970.063,6354.619860000001,6496.07572,6572.999175,6605.500870000001,18.4,-1.264885578487165,4.368603482275349
20200915,6351.0366,6388.1304,6328.5366,6387.8805,115184154.0,117077083.505,6327.1763599999995,6463.81778,6552.923305,6595.173316666667,22.2,-1.7213058202296811,2.603794090543577
20200916,6379.5178,6387.7666,6321.5668,6353.836,113379887.0,112504425.529,6328.09888,6427.44559,6537.301405,6581.2064433333335,21.8,-1.889462790091478,2.3704970378021866
20200917,6345.6715,6416.0088,6291.6343,6367.0206,118959681.0,123682498.363,6354.38926,6397.922500000001,6525.963185,6567.763743333333,25.0,-1.1756094918827609,3.515780759434308
20200918,6367.7923,6473.5997,6353.5609,6469.4692,135226264.0,136788919.948,6385.8897,6383.0118,6517.239425,6560.449976666667,37.2,-0.4653844438780636,3.792114411410492
20200921,6492.2249,6515.337,6434.3239,6445.9649,126023721.0,133640323.489,6404.834239999999,6379.7270499999995,6505.089435,6551.138953333332,36.8,-0.5643077767533461,5.0373406087748585
20200922,6392.025,6462.9751,6341.4838,6358.652,121305894.0,122989741.812,6398.98854,6363.08245,6490.394645,6543.06578,25.2,-1.000540811381863,3.541881813052746
20200923,6382.2813,6411.2048,6356.1636,6392.0329,95048833.0,106027143.368,6406.627920000001,6367.3634,6483.70236,6538.520213333334,27.200000000000003,-1.6454340205128484,2.3341254747125673
20200924,6353.694,6354.6827,6243.282,6244.6389,112801467.0,112624608.425,6382.15158,6368.27042,6466.994745,6528.252953333333,14.799999999999999,-1.2009883298993729,4.955038567218144
20200925,6271.7008,6285.4717,6206.1823,6236.8904,87798788.0,92989168.39,6335.63582,6360.7627600000005,6444.278785,6515.363856666667,17.4,-1.8177608900684628,3.4370944319932097
20200928,6255.021,6261.9304,6171.02,6178.4693,78962915.0,87526269.793,6282.136700000001,6343.4854700000005,6419.780595,6496.494606666666,14.000000000000002,-1.8292861451874816,3.072205674341932
20200929,6206.9908,6280.4433,6179.8807,6228.7708,81371164.0,91783259.882,6256.16046,6327.5745,6395.69614,6477.807036666666,17.4,-1.4594571815761672,4.24617319829842
20200930,6245.1158,6260.1234,6155.0208,6192.5045,81484093.0,89615460.415,6216.25478,6311.44135,6369.44347,6462.014720000001,15.4,-1.3922279739517038,4.25636242461394
20201009,6300.0703,6373.9367,6290.4705,6357.9711,100386231.0,115149926.305,6238.92122,6310.536399999999,6354.229450000001,6454.154256666667,35.8,-0.32091950393345237,3.62432705884296
20201012,6408.0827,6541.3102,6399.6833,6541.176,144824349.0,160960006.151,6299.77834,6317.70708,6350.359439999999,6450.728643333334,66.4,1.4047794024387137,3.2180865945577017
20201013,6538.8354,6557.8635,6486.3088,6551.3987,111558450.0,130283812.099,6374.36422,6328.25046,6353.988755,6446.14311,63.2,0.31842004343766794,3.626180323486761
20201014,6547.8376,6547.8376,6492.6581,6508.3743,118629604.0,133539992.971,6430.28492,6343.22269,6353.15257,6441.337326666666,56.00000000000001,0.4969735278827978,2.720635675898392
20201015,6511.0707,6518.5503,6456.7714,6460.0408,107004252.0,115595908.996,6483.79218,6350.02348,6358.69344,6439.142733333333,51.6,-0.16677717490866104,2.8898753371268366
20201016,6456.7375,6473.6343,6388.6459,6428.6822,98732022.0,109046534.531,6497.9344,6368.42781,6368.349114999999,6434.1391,48.0,-0.4265754413947538,2.8095270016473823
20201019,6466.566,6483.5079,6346.2632,6358.3213,103668363.0,114682882.325,6461.36346,6380.570900000001,6370.66683,6423.042823333334,43.0,-0.115321184582242,5.587099862913575
20201020,6349.6437,6423.1573,6324.3889,6423.1128,86189224.0,95327322.736,6435.70628,6405.03525,6374.260359999999,6414.8654799999995,49.2,-1.0609924920126736,2.784438074798009
20201021,6426.194,6426.5095,6323.4406,6350.0127,87512255.0,102120928.452,6404.03396,6417.15944,6372.36697,6402.850573333333,40.400000000000006,-0.6486663301288257,3.1757792463778896
20201022,6331.8037,6334.5424,6256.2324,6317.1438,85724729.0,96745752.081,6375.45456,6429.623369999999,6370.53236,6389.503436666666,36.0,-0.8732885364992891,3.0413560707571468
20201023,6312.0076,6362.4283,6202.5347,6213.2626,80565090.0,93954361.163,6332.37064,6415.152520000001,6362.844459999999,6374.53714,25.4,-0.9255997210630715,3.4965128265208296
20201026,6195.3539,6239.7156,6127.3829,6214.3779,73392956.0,85255066.151,6303.58196,6382.47271,6350.089895,6361.063863333333,25.0,-1.2405507553096937,3.4564210899285666
20201027,6187.4731,6227.8424,6168.971,6221.3414,75586516.0,89315873.363,6263.22768,6349.466979999999,6338.85872,6352.481496666666,24.4,-0.9371642711876607,2.1056800394686945
20201028,6221.7402,6254.716,6164.2406,6245.9986,87130888.0,104079228.635,6242.42486,6323.22941,6333.226049999999,6343.178183333333,29.599999999999998,-0.11970608950424518,2.3652616974397023
20201029,6168.9076,6287.6478,6159.1435,6255.1933,92587483.0,109761286.278,6230.0347600000005,6302.74466,6326.38407,6340.043846666667,29.4,0.17226815319142658,3.032833458318305
20201030,6272.9273,6274.6162,6103.8909,6111.4803,112122360.0,126461002.49,6209.6783,6271.024469999999,6319.726140000001,6335.907566666667,20.200000000000003,0.9968656862801458,3.8368529008161953
